scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,secondary_metric_3,secondary_metric_4,status
ma_lb_pq_vdse,exp1_trapdoor_generation,15,2,0.100410,15.000000,15.000000,1.000000,480.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,3,0.099229,15.000000,15.000000,1.000000,480.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,4,0.097779,15.000000,15.000000,1.000000,480.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,5,0.098093,15.000000,15.000000,1.000000,480.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,6,0.096548,15.000000,15.000000,1.000000,480.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,7,0.095675,15.000000,15.000000,1.000000,480.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,8,0.094884,15.000000,15.000000,1.000000,480.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,9,0.094622,15.000000,15.000000,1.000000,480.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,10,0.094804,15.000000,15.000000,1.000000,480.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,1,0.131079,20.000000,20.000000,1.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,2,0.129683,20.000000,20.000000,1.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,3,0.129437,20.000000,20.000000,1.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,4,0.129987,20.000000,20.000000,1.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,5,0.138700,20.000000,20.000000,1.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,6,0.127439,20.000000,20.000000,1.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,7,0.126909,20.000000,20.000000,1.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,8,0.127277,20.000000,20.000000,1.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,9,0.127169,20.000000,20.000000,1.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,10,0.126652,20.000000,20.000000,1.000000,640.000000,ok
